followers,posts,likes,comments,shares,engagement_rate,is_influencer
24968,359,31589,8555,3566,3.609425379696943,0
307768,69,45986,7688,2431,6.109894284272342,1
365542,464,52086,5022,2894,1.019857925740556,0
581034,888,71646,7584,1456,4.13998652427161,0
333408,474,94476,6402,1109,8.109724310191433,0
125458,320,34585,9107,1930,2.62064052641192,1
823929,100,72149,1774,3116,9.140961360952321,0
401457,940,37087,3365,622,6.036435994498986,0
739356,974,7231,8014,2337,5.407836507796232,1
208080,307,11214,8342,1930,3.9957100071497886,0
717999,334,68413,7425,2744,7.419994448088949,0
542345,289,97743,3021,1258,5.644676605002016,0
312844,720,1147,4237,4501,7.965422761796548,1
780176,976,49389,6394,1968,3.3167891820473328,0
539720,127,7609,3817,3295,7.020144195069385,0
586776,704,9737,9262,2023,9.434426731373682,0
624487,919,36751,760,876,2.7991879727057056,0
544241,576,40902,4451,2244,9.810016763629877,1
257039,280,5606,4627,2526,4.105272535347196,0
214905,526,58330,2739,3589,0.38532347702260217,1
116864,110,50775,7439,4403,3.5770119233041644,1
499793,397,44686,5548,344,1.496423206424723,1
728592,295,48581,6791,3672,3.0428537429200295,0
30347,989,49874,7916,3068,0.9596961734041576,0
546537,62,1095,6845,1913,1.782036055066366,1
447674,739,85747,6867,2445,1.266989542427891,0
217265,850,65262,9108,784,0.43476291954457125,1
482712,807,86205,3943,1487,2.9618637278553104,0
114346,249,82915,3460,4891,9.409600245846569,0
966172,223,22065,1492,3848,9.493932714560271,0
870874,625,48844,3621,449,8.466464964769669,0
893213,370,37429,8918,1427,0.12140522462232295,1
397018,373,81717,9801,2595,0.28123469417916214,1
888858,743,84703,5018,2276,0.10357431370821346,1
636374,861,10087,8162,243,3.6664008550614433,1
757120,869,5682,6750,2112,9.80257961487121,0
281177,710,38729,4841,3308,8.968378148581182,0
560376,336,86688,9131,945,2.5053506011418403,1
634289,845,59460,7468,1026,4.101948658589258,0
804959,485,73088,87,1523,8.244283640865266,1
930468,832,57398,562,3108,7.585835118711071,1
304149,620,16468,1268,3692,1.3261803673492822,1
741594,106,90067,9682,3049,1.0777687452967666,1
267550,336,72620,5561,3321,5.437205284128771,1
445977,82,43848,6045,3306,1.021118184798706,0
95538,265,19163,9764,4238,8.250186725207193,0
456563,752,71591,4654,60,2.5332658971077993,0
729487,179,68205,3171,4174,1.8832975859226475,0
135191,342,77564,7512,3398,1.8567148673432265,1
772448,166,66544,7852,2414,0.4523152530115693,0
59935,428,51516,2800,3778,6.4183481965089095,1
779247,950,15523,6846,3606,1.6449602803882024,0
59327,467,45307,5038,389,2.333379777272544,0
971253,743,2199,9449,4616,7.513060364953663,0
846526,885,36207,4888,1675,0.5748125541272353,1
743769,867,84833,4780,1777,2.0274511267187467,1
102815,108,70231,1143,252,1.4934852030493528,0
365276,741,1006,6703,3166,0.04849013209555886,1
345629,934,7114,747,1714,5.3934214851072015,0
926155,253,95331,7094,2050,1.9003399889346329,1
945400,975,83063,6445,695,6.329065037857014,1
98196,780,14027,3488,2093,5.017795644637212,1
108396,486,93332,9337,4748,6.678780527498747,0
11370,450,99528,2104,2572,9.815643392927399,0
831984,203,93990,3856,1505,2.1987405062910295,1
626363,384,77977,5119,3668,6.658771449260408,0
400993,671,30189,5258,4513,8.336108723679096,1
656473,376,181,2768,2743,9.573862278800831,0
394747,164,12812,4059,4654,6.22334335981641,1
666074,508,22716,1808,3277,1.3083402100775454,0
659770,543,40218,5480,1298,0.5384790590991106,0
600060,467,26633,409,4690,2.7851313892446985,1
645815,637,10939,645,3250,9.281573024118416,0
287752,122,10072,1551,2914,5.3693182928381065,0
271468,954,74382,5362,3868,5.793055386348583,0
601983,732,69222,1113,2264,6.106025284665797,1
952998,33,95534,3587,3792,3.3221525020688256,0
317366,292,26775,61,2880,1.8159088616585628,1
697345,301,84751,9427,2853,9.54241693162716,1
622931,372,93520,1727,3707,7.553850730228081,0
953920,410,90833,4592,2828,5.1105012227894235,0
753731,577,52400,8168,215,3.767051696421299,0
308744,275,31619,2966,4565,4.827722757435421,1
10453,63,29552,3360,179,0.3366519650108246,0
101369,858,62017,5662,2686,2.4749350706511852,0
422137,629,24885,8070,376,2.5070600578119127,1
329613,723,82945,9604,2728,4.453473400234008,0
97544,723,69948,9925,1827,2.3626920956402575,0
198658,431,46075,6700,3226,1.8545715808413699,1
812824,858,85563,3630,2327,7.655277574406779,1
164249,904,74095,3869,1502,8.93505415488818,0
711542,483,4650,5200,4944,0.6713995954482033,1
259155,739,76380,2039,752,2.0965381702698362,1
761780,252,17633,7454,3169,7.736868055394895,0
513947,363,37343,1307,249,8.158347896358183,0
59081,397,96029,6634,2820,5.001601020831311,1
875819,187,23831,1724,4736,6.948828070719497,1
405322,484,61439,5670,889,0.7760030698994702,1
53754,582,36877,4690,4866,8.49528729488185,0
7878,414,47131,2455,4002,8.32728756418908,0
526080,45,45197,941,3723,6.9340204706670665,0
12367,367,61035,7092,3086,9.16326973510295,0
564019,567,57121,5295,2743,0.4763426344881849,0
272691,616,1782,7688,4576,2.3096350452780747,1
887121,336,86488,3061,1756,3.6254536105653425,0
553856,53,95755,9476,2622,1.5858887408262201,0
521480,329,42167,8587,1776,8.148276613494787,1
326051,747,4412,3763,4580,7.5719322301773495,0
575500,667,95592,7694,3404,7.732524344643046,0
698691,481,94652,9282,2074,2.912934727081582,0
851811,278,59687,2888,3096,7.6268630906887935,0
660498,534,47855,9914,1085,1.230573942635348,1
903269,34,96169,4443,3729,1.0680048481274573,1
179184,782,80134,4006,4328,5.840573668489268,0
205301,649,58190,1086,1487,0.4866865876179982,1
143466,560,10616,6499,348,9.386505936074705,0
352556,166,37448,1304,413,3.2884640553700715,0
695455,885,64579,6510,2453,4.770326069818846,0
921857,194,33238,1014,3452,8.132292361732834,1
520038,183,12101,8412,2563,4.0005286444103145,0
440348,938,75822,5848,1009,4.3064532871885515,0
852496,993,52281,9318,4382,3.47943970197658,1
580409,403,50465,8664,781,3.5172344306097325,0
278349,195,11070,5120,3079,4.67955313835019,1
660988,290,28091,415,4452,9.459285523714577,0
577888,595,55698,1868,2628,9.360181205887649,0
358670,304,58431,4112,3975,5.451616613088994,1
825527,537,40702,1533,2186,4.559597979950487,0
618447,197,46739,7922,3319,8.08161152568603,1
126590,421,46707,1462,1206,6.809291569366148,0
59844,981,61025,7698,3796,8.815634021211409,0
703409,693,21742,1865,4518,7.306118412886762,0
546721,195,33050,4009,4492,9.523443218306525,1
246828,553,40377,9928,304,8.86245740636963,0
994098,584,64811,7973,3454,8.552491781696736,1
93060,870,79964,7710,2273,3.9154812981701017,1
144165,310,2733,8663,850,3.8621233668891453,1
774556,318,69603,3177,494,7.412028398422075,1
279828,198,84277,2865,3555,0.8374900624777837,0
770651,827,11127,3197,2674,3.2221445463109113,1
716681,420,12010,2461,3430,9.322238378405713,0
122485,547,36006,7782,3149,4.501012257987539,1
216592,396,75500,3581,3347,2.6989824917413885,0
576593,867,28653,8692,3949,4.764522018173426,1
456241,560,24373,7994,504,2.885896107648337,1
146979,202,7210,120,4702,7.68260892125404,1
841489,172,66323,1775,2654,8.506050869143863,0
931425,62,24618,606,3406,7.82658247295111,1
86938,484,15060,8129,3517,1.4904705675597152,0
703154,183,45256,7375,2704,3.3605716566233648,1
331762,205,93054,819,3764,2.1397101999311454,0
597898,220,65243,783,1579,0.42799118806584935,1
292474,799,22168,1846,1761,7.391754246755987,0
411839,709,53473,7560,4132,4.283595814229035,1
454493,399,28481,391,313,2.766230886479808,0
503080,317,86648,7880,4315,3.075275081915886,1
394675,466,71176,1132,2687,1.3501646371076959,0
127908,340,3410,4445,1718,8.2676063342291,1
910102,735,34126,5318,4499,1.4392448583868933,0
590325,504,91316,5562,3626,3.3831628739755235,1
904746,338,76721,4439,4574,0.07387934337443669,0
447131,38,81167,676,823,4.3641153024806485,0
974676,692,43201,6251,4315,3.5480056976288887,1
593625,131,16921,594,2414,7.1910200696985385,1
29831,467,94123,3324,4779,7.153136317474958,1
673207,427,53020,6168,3820,0.3863123194604279,0
788429,168,37344,6426,1969,1.1586392148790137,1
678385,607,20909,7730,3103,9.046260066345376,1
885347,823,19967,2934,3066,7.917983307836264,0
327928,525,7898,5033,1759,3.8948489223567484,0
400600,11,50502,6763,3125,1.6637448374317632,0
866191,654,41904,6086,4052,2.607812868255164,0
835499,311,79752,4333,2281,6.58026683488274,0
274342,88,26399,839,4924,9.45492986171422,1
690806,668,28474,2510,4838,6.157380830413778,0
534670,687,77934,4687,3034,0.26445601848432365,1
549408,324,53459,2887,1123,6.5071812712070045,0
429681,984,19309,3043,1234,9.447516429014483,0
290094,759,95194,1631,674,3.586410121533455,0
255816,337,41955,1405,2702,9.335556789849162,1
912888,285,89117,7632,2305,6.706198252166966,0
882936,725,32010,6115,1268,1.8983548263780414,0
331606,461,14287,6495,3221,1.4530558710602415,0
278879,574,22390,2489,4719,1.762995986912994,0
932727,495,8541,4490,4194,6.992245745308409,1
631134,116,17921,5,3794,5.895212862893819,1
628021,576,43937,2581,4078,4.555435709965127,0
147434,255,51880,8411,2059,2.633547283820791,0
899667,944,40149,8203,1249,9.072312079911317,1
827418,898,53498,2842,4029,2.1374349523294733,0
24409,173,95774,5504,2860,2.8360621785598914,1
462149,963,67902,6847,3513,0.5491814665356254,0
117909,536,79030,8649,3219,2.753253038807486,0
605275,10,39796,8358,178,9.228976767154043,0
268958,872,43196,7283,2199,1.8760402325549985,1
154960,146,62759,1973,4930,2.0396287461771525,0
467274,160,76822,2195,4677,5.999773964567909,0
547457,189,6041,7574,4291,5.669534905274363,0
453342,931,85521,8143,2529,1.7595855363076551,0
777267,753,4174,7552,2255,1.5426486892930136,0
349062,496,62933,3828,935,1.1697696336797914,0
511707,709,33691,5085,956,8.610854815122845,1
522296,27,88262,4737,2473,6.544352210038681,0
737484,234,93374,239,1085,9.534456718542332,0
439343,114,3303,9108,4662,1.6583351950509206,1
934266,727,46653,2952,3434,4.606036258817001,1
147649,707,27177,855,2665,7.430463946520506,1
546219,74,9890,3238,2992,2.1354832124490053,1
978806,342,87500,553,1101,6.8467674326264945,1
76506,381,26806,8134,4982,4.73803356759465,0
171350,216,73136,9420,2976,4.308288016649746,1
452385,238,91980,8386,283,6.4499764453951505,0
217653,590,27230,7338,4471,4.6769445505269225,0
769669,151,16466,5994,3790,8.20012999202182,0
213527,727,16476,9617,2819,9.305213674672148,1
456991,695,97557,2693,787,5.888587314439917,1
635153,718,55912,1971,4468,3.0059450110194064,1
880639,340,27732,5402,856,7.772221840696549,0
994389,937,7375,8691,1698,1.7048974574656772,0
967707,828,7837,4114,2680,0.9499082827041883,1
662418,718,23108,3773,2133,5.187315150538937,1
504073,749,17851,3647,4194,6.4673583373848835,0
332195,280,26600,7909,2421,8.34997970567295,0
259514,958,15188,2866,2805,9.552124051890724,1
69866,720,44777,686,3931,8.733380858609854,0
909611,334,5489,2067,624,9.88699573546163,0
625266,999,84618,5907,4178,4.7569999932455955,1
711540,536,74519,447,1600,3.1653761831787905,0
962329,807,98779,9958,0,4.597062786696144,0
75514,855,8695,9316,4781,6.4413050024088125,1
345619,929,230,293,4345,5.0725660954044915,1
671624,737,32103,4160,4505,6.341198218651832,0
551903,556,26350,2546,1409,8.867226241838393,0
950669,78,76818,8267,3867,1.658118662920911,0
638186,917,51408,7044,4585,1.2026401544928933,0
385624,221,20354,3775,2970,4.985188129195091,1
436938,567,94338,9491,2587,9.81768117596728,0
691240,391,49535,4178,798,0.5904350120180246,1
216202,974,11355,3534,942,9.865573049877323,1
868491,769,30238,2053,3462,9.677066147047938,0
264845,429,17144,7112,1327,2.92599514145623,0
60430,606,70779,1699,694,8.910037963132256,1
492510,57,85872,2518,3416,0.07758583685436249,1
626304,240,50094,9929,4230,4.540611460307561,0
318759,588,83216,5568,185,4.021234912372869,0
93519,486,10594,6832,477,9.026580067794983,1
769323,959,84067,8561,4096,4.722961759194456,0
302381,98,91751,3739,2897,4.179387534888964,0
559666,740,16992,4373,3015,6.395946103732369,0
677096,941,96059,339,3815,3.7579918855599814,1
662703,61,99185,2862,1685,5.3655956776950156,0
541085,543,75978,613,991,9.555665751697674,0
317001,431,60436,1103,2749,2.026173088084242,0
632911,620,29893,8984,4365,4.589127986411703,1
350555,455,89236,6746,2945,0.1537733434701516,0
960368,970,43388,8258,3398,8.422370815744713,1
173195,140,13042,4511,194,0.9201736110508907,0
731224,609,27577,7312,2302,0.9476234497773139,1
330705,657,13494,5405,78,8.828393781189078,1
655884,383,86811,570,3946,4.092960285260046,0
656465,560,39248,8731,1121,6.87295447284305,0
620194,539,89425,5356,3221,8.578463702260553,0
87379,114,34762,116,785,3.744775545256119,0
806908,396,81709,7224,2861,2.6154745580286622,1
720507,667,73304,3031,446,1.6951799339534157,0
174184,345,78045,3456,4218,6.071194130016791,1
311754,745,1011,3051,2723,2.522724513168335,0
460450,126,88823,9826,1581,6.342879858213614,0
881411,10,97688,8433,358,3.1714216541154574,0
700590,638,61382,8656,2286,3.477767892750009,0
566994,905,82608,7807,1765,2.491143992705572,0
891807,547,36836,7302,804,4.1846820694404965,0
590320,445,61557,1878,2730,1.6212992208671784,0
173992,505,61613,4881,4764,3.1970662752240973,1
676235,21,24281,4636,4062,7.7788017532493114,1
331977,303,96574,2534,142,2.1561889162910832,1
184201,517,15948,3809,2234,9.47113217656441,1
66744,862,23639,8763,3559,4.929217794936137,1
676060,690,10236,5605,2169,1.0692004643476183,0
874759,574,24459,7733,3421,9.430612119912587,0
204841,790,64589,3641,1123,4.566782653941726,0
133963,769,90552,656,283,5.569651924332437,0
452736,137,25800,3151,383,1.8519477457251765,1
572882,85,30271,9140,1578,3.3330898787838725,0
889242,278,95157,4110,3872,7.036380354010144,1
327334,155,4178,7207,2945,1.239693955121578,0
396255,924,97984,306,4282,5.704588493427394,1
282817,412,13276,8896,623,6.935227662041479,1
43412,508,14828,4492,544,0.01836640258818467,0
237021,975,6149,8869,913,8.375764311861554,0
120449,569,92864,8402,2137,0.5633329592447089,1
160508,208,83672,4494,2543,2.469201912035653,1
140258,592,29018,1396,3732,9.635448982897168,1
851140,933,53781,3460,3995,0.8104079634459704,1
1434,512,31376,4353,1747,8.259405594964669,0
666879,613,43962,2162,2163,6.51998289649915,0
805462,412,71452,7676,1043,5.983786233249969,1
340035,985,4546,4544,2179,5.816824411925262,0
450035,218,60560,3148,1315,1.6645859837990218,0
867296,351,15361,827,1377,6.68822006093893,0
792690,860,68895,2655,3308,9.516317437599977,1
243330,57,54165,6711,222,0.770345054277447,1
73726,550,77670,8691,4531,3.3241253098343426,0
903560,185,95161,9253,4422,4.722516950179002,0
220087,520,40372,7864,2153,2.322911763691231,0
646851,28,36782,7525,2699,7.408912408179333,1
218435,504,899,5170,3320,6.8862284325091,1
770260,364,99493,3496,566,1.1777711803286928,0
59277,568,96628,6094,2042,5.6946240765438745,0
832670,354,98956,4222,629,3.688729767022978,1
536035,69,982,9318,2735,2.2838196837392832,0
162989,697,98879,1989,2517,8.482936501371238,0
555665,776,74060,6579,724,0.5467400559619451,0
649314,925,69843,5504,4360,4.6739027858158995,1
308100,238,72289,4180,4048,4.753115624659131,0
107017,156,43173,1382,2898,5.701223973575163,1
99684,307,97436,4167,1464,1.9759419649401477,0
518634,342,40508,3166,1307,8.712010757447118,0
810989,760,82975,2635,1954,9.653026636972848,0
176407,341,38794,5545,4794,5.489548920048772,1
210087,442,20753,9221,153,2.5612536130264516,1
614751,408,99628,5209,3511,8.768264339430827,0
558580,709,69131,9810,4066,9.881728992282802,0
806923,845,20211,9427,810,7.418794817471773,0
451510,344,27238,5382,150,3.337044735597466,0
591917,218,84243,3983,2222,2.3602029317249915,1
490760,420,46086,1405,1078,1.566190329695596,1
984144,596,67418,7737,778,2.349390455050968,0
281267,704,27639,6200,4249,2.2734977282978286,1
224544,608,79302,5742,3968,9.674188675487333,1
589906,280,66689,6711,4596,6.432383953782458,0
477812,189,57440,9739,2553,1.6697547059473172,0
549576,424,82196,1884,4244,4.880412594003673,0
634138,766,38172,5172,4103,1.8463581627322012,0
615235,355,38060,2184,4688,6.060168011369976,0
366364,528,90443,6317,4564,3.4140620419721923,1
46091,790,53350,7003,4546,1.9559267106658906,0
131180,447,76779,8410,3678,2.4279098802664,0
642910,22,52848,7430,4223,6.75098688175267,1
473088,413,85122,4350,3705,4.080356789895157,1
191288,747,51238,9003,3358,5.131589833199954,1
497676,787,16690,8461,852,8.213388987280553,1
903162,763,6663,6367,4182,6.554214026309108,0
471378,389,6189,4699,3965,4.624135621146266,0
715145,701,20673,9378,4629,9.540568050908988,1
707357,430,3589,1733,3323,2.1450509644030724,1
987541,189,49007,2967,4919,2.8899199252451666,0
444909,647,40104,72,4474,9.114314507511201,0
869818,292,81017,4993,455,8.532252421915192,0
954216,427,87028,6117,4413,1.300574019262568,1
873646,365,47310,7885,229,9.29947110545343,1
147977,711,2162,5042,4603,0.10168724419688857,1
264735,25,80110,8061,4885,8.224208784478677,0
61159,324,23093,630,3477,2.7880241881180092,0
669882,542,95400,5603,3358,1.8865699717919049,0
131656,25,5167,877,759,4.487096301898472,0
344833,474,43743,8948,1790,8.970828922039559,1
234448,472,19525,4293,4541,7.858978729248598,0
135644,790,20987,9642,1366,9.670688340269379,0
193752,554,82074,2540,324,5.409988329897431,1
321681,703,69166,81,876,5.1055994608356094,0
760642,78,8652,1331,166,0.13031991623989714,1
34061,420,90902,9914,3664,1.8060758290152978,0
878465,61,96572,7955,580,4.976202957191841,1
744138,74,52861,356,4934,7.525670453214551,1
985378,821,67403,9511,1799,8.226025780207767,0
979046,935,26264,579,1109,2.8326634091681457,0
849339,928,576,645,3627,7.124572423244332,0
803583,856,72799,6263,2853,8.28529440450112,0
617814,749,3764,8499,1172,3.7480441432469824,0
475132,476,59887,233,771,6.955558627088242,1
884003,743,24937,1034,927,4.372811373585313,0
308957,281,33224,6017,2908,9.856522473721611,0
514113,448,93361,5121,605,0.06667545151270327,0
184699,539,94336,1735,3906,4.143450396394389,1
420333,739,52713,4277,4100,2.6371640287957634,1
462250,282,35878,941,4094,8.497365532216167,0
638705,468,37675,349,1001,2.8712583312297255,0
681843,829,70504,1405,3973,5.43845473578048,0
465480,182,90461,7464,413,7.40269448197261,0
450685,577,92804,1545,4810,4.972302739662964,0
675237,870,14202,4320,2014,4.104025496857723,0
456612,959,20931,9943,1487,0.42518004956311084,1
